"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"18","2017","6","Madhya Pradesh","Rewa","121.3","625.9","5160.0","173.6","499.97","2880.0","26.12","58.98","2258.0","-1.0","-1.0","-1.0","26.12","58.98","2258.0","8.0","13.24","1655.0","2.18","1.82","835.0","-1.0","-1.0","-1.0","5.02","6.71","1337.0","54.3","74.66","1375.0","32.9","22.6","687.0","58.63","47.1","803.0","0.0","0.0","0.0","5.61","1.68","299.0","14.51","13.51","931.0","0.0","0.0","0.0","0.0","0.0","0.0","17.38","6.27","361.0","0.78","0.31","397.0","42.5","38.85","914.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","7.98","9.48","1.72","7.16","0.0"
"19","2016","6","Madhya Pradesh","Sidhi","70.0","188.0","2686.0","70.0","201.0","2871.0","8.0","13.0","1625.0","-1.0","-1.0","-1.0","8.0","13.0","1625.0","0.0","0.0","0.0","16.0","41.0","2563.0","-1.0","-1.0","-1.0","4.0","13.0","3250.0","35.0","48.0","1371.0","21.0","20.0","952.0","24.0","19.0","792.0","0.0","0.0","0.0","9.0","3.0","333.0","7.0","5.0","714.0","0.17","0.2","1176.0","0.0","0.0","0.0","8.0","3.0","375.0","0.05","0.05","1000.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19","2.15","2.34","3.13","1.46","0.0"
"19","2017","6","Madhya Pradesh","Sidhi","68.5","121.88","1779.0","62.7","162.58","2593.0","11.5","26.28","2285.0","-1.0","-1.0","-1.0","11.5","26.28","2285.0","8.9","12.68","1425.0","9.5","21.01","2212.0","-1.0","-1.0","-1.0","3.63","4.86","1339.0","38.6","50.1","1298.0","21.5","32.1","1493.0","21.66","17.64","814.0","0.0","0.0","0.0","12.5","4.03","322.0","8.6","6.36","740.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","4.7","448.0","0.0","0.0","0.0","2.1","1.57","748.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16","2.16","2.32","3.59","1.61","0.0"
"20","2016","6","Madhya Pradesh","Satna","120.0","393.33","3278.0","171.0","617.0","3608.0","7.0","15.0","2143.0","-1.0","-1.0","-1.0","7.0","15.0","2143.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","7.0","30.0","4286.0","120.0","210.0","1750.0","60.0","59.0","983.0","113.0","98.0","867.0","0.0","0.0","0.0","13.0","6.0","462.0","5.0","6.0","1200.0","1.2","0.14","117.0","0.0","0.0","0.0","7.0","7.0","1000.0","0.0","0.0","0.0","65.0","47.0","723.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.02","14.0","15.02","2.93","4.18","0.0"
"20","2017","6","Madhya Pradesh","Satna","132.0","324.8","2461.0","156.8","538.45","3434.0","7.6","18.82","2476.0","-1.0","-1.0","-1.0","7.6","18.82","2476.0","0.4","0.54","1350.0","4.2","7.29","1736.0","-1.0","-1.0","-1.0","20.0","78.2","3910.0","116.0","171.33","1477.0","75.0","115.28","1537.0","132.01","102.89","779.0","0.0","0.0","0.0","16.6","7.52","453.0","7.35","13.62","1853.0","0.0","0.0","0.0","0.0","0.0","0.0","7.21","6.97","967.0","0.0","0.0","0.0","59.8","34.8","582.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.37","1.98","2.35","2.47","2.94","0.0"
"21","2016","6","Madhya Pradesh","Shahdol","116.0","284.0","2448.0","53.0","90.0","1698.0","2.0","2.0","1000.0","-1.0","-1.0","-1.0","2.0","2.0","1000.0","0.0","0.0","0.0","15.0","29.0","1933.0","-1.0","-1.0","-1.0","0.1","0.29","2900.0","8.0","9.0","1125.0","0.0","0.0","0.0","18.0","15.0","833.0","0.0","0.0","0.0","9.0","3.0","333.0","9.0","4.0","444.0","2.82","1.26","447.0","0.0","0.0","0.0","6.0","2.0","333.0","0.0","0.0","0.0","12.0","12.0","1000.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","3.04","3.08","1.16","0.75","0.0"
"21","2017","6","Madhya Pradesh","Shahdol","98.11","136.77","1394.0","28.82","62.89","2182.0","2.0","4.3","2150.0","-1.0","-1.0","-1.0","2.0","4.3","2150.0","0.0","0.0","0.0","14.27","27.1","1899.0","-1.0","-1.0","-1.0","2.0","2.19","1095.0","19.3","16.6","860.0","18.9","17.96","950.0","23.07","16.65","722.0","0.14","0.11","786.0","10.9","3.51","322.0","9.3","4.46","480.0","0.0","0.0","0.0","0.0","0.0","0.0","7.2","2.88","400.0","0.0","0.0","0.0","11.5","2.52","219.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","2.82","2.88","0.92","0.7","0.0"
"22","2016","6","Madhya Pradesh","Gwalior","58.0","95.33","1644.0","146.0","586.0","4014.0","11.0","23.0","2091.0","-1.0","-1.0","-1.0","11.0","23.0","2091.0","10.0","28.0","2800.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","2.85","9.0","3158.0","33.0","69.0","2091.0","0.0","0.0","0.0","14.0","19.0","1357.0","0.0","0.0","0.0","20.0","15.0","750.0","45.0","62.0","1378.0","0.02","0.0","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0","1000.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","3.29","3.35","3.3","0.91","9.0"
"22","2017","6","Madhya Pradesh","Gwalior","9.11","26.29","2886.0","65.0","247.26","3804.0","13.4","33.63","2510.0","-1.0","-1.0","-1.0","13.4","33.63","2510.0","11.9","19.02","1598.0","0.2","0.53","2650.0","-1.0","-1.0","-1.0","0.7","1.61","2300.0","26.0","25.22","970.0","0.0","0.0","0.0","7.25","4.73","652.0","0.1","0.15","1500.0","26.5","14.68","554.0","40.8","39.58","970.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.15","750.0","0.0","0.0","0.0","1.7","2.62","1541.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","8.53","8.67","3.4","0.93","4.0"
"23","2016","6","Madhya Pradesh","Shivpuri","14.0","39.33","2809.0","170.0","528.0","3106.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","8.0","21.0","2625.0","10.0","17.0","1700.0","-1.0","-1.0","-1.0","4.6","14.0","3043.0","87.0","121.0","1391.0","0.0","0.0","0.0","70.0","43.0","614.0","106.0","161.0","1519.0","8.0","3.0","375.0","62.0","74.0","1194.0","0.04","0.01","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.05","1000.0","147.0","128.0","871.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","8.63","8.77","2.39","5.56","15.0"
"23","2017","6","Madhya Pradesh","Shivpuri","4.4","10.8","2455.0","76.9","217.09","2823.0","0.4","0.79","1975.0","-1.0","-1.0","-1.0","0.4","0.79","1975.0","8.7","12.76","1467.0","6.6","16.63","2520.0","-1.0","-1.0","-1.0","3.13","7.04","2249.0","32.0","43.2","1350.0","0.0","0.0","0.0","127.62","108.69","852.0","104.34","181.77","1742.0","12.5","6.95","556.0","54.66","47.82","875.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83.6","65.38","782.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","9.59","9.79","1.01","2.12","8.0"
"24","2016","6","Madhya Pradesh","Guna","0.0","0.0","0.0","136.0","521.0","3831.0","4.0","4.0","1000.0","-1.0","-1.0","-1.0","4.0","4.0","1000.0","0.0","0.0","0.0","32.0","50.0","1563.0","-1.0","-1.0","-1.0","0.95","3.0","3158.0","83.0","129.0","1554.0","0.0","0.0","0.0","49.0","50.0","1020.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","7.0","1167.0","0.02","0.01","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210.0","172.0","819.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.12","1.31","1.44","0.24","0.52","10.0"
"24","2017","6","Madhya Pradesh","Guna","1.99","3.32","1668.0","112.4","416.78","3708.0","0.9","1.95","2167.0","-1.0","-1.0","-1.0","0.9","1.95","2167.0","0.0","0.0","0.0","26.8","75.15","2804.0","-1.0","-1.0","-1.0","0.3","0.65","2167.0","63.7","71.34","1120.0","0.0","0.0","0.0","120.27","155.03","1289.0","0.8","0.96","1200.0","1.9","1.05","553.0","9.0","9.36","1040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","182.5","150.56","825.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","2.29","2.32","0.24","0.54","3.0"
"25","2016","6","Madhya Pradesh","Datia","17.0","36.66","2156.0","146.0","494.0","3384.0","2.0","2.0","1000.0","-1.0","-1.0","-1.0","2.0","2.0","1000.0","5.0","7.0","1400.0","1.0","1.0","1000.0","-1.0","-1.0","-1.0","2.6","8.0","3077.0","40.0","55.0","1375.0","0.0","0.0","0.0","79.0","75.0","949.0","12.0","9.0","750.0","41.0","5.0","122.0","12.0","15.0","1250.0","0.06","0.02","333.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","4.0","571.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","2.05","2.08","1.11","0.61","3.0"
"25","2017","6","Madhya Pradesh","Datia","16.6","30.18","1818.0","120.8","399.0","3303.0","4.6","10.67","2320.0","-1.0","-1.0","-1.0","4.6","10.67","2320.0","0.0","0.0","0.0","1.3","2.52","1938.0","-1.0","-1.0","-1.0","0.2","0.48","2400.0","29.5","29.53","1001.0","0.0","0.0","0.0","39.5","8.84","224.0","6.9","4.87","706.0","54.4","14.91","274.0","16.45","15.22","925.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.7","5.72","854.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","2.0","2.03","0.69","0.66","3.0"
"26","2016","6","Madhya Pradesh","Morena","0.0","0.0","0.0","117.0","458.0","3915.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","163.0","480.0","2945.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","3.0","11.0","3667.0","12.0","23.0","1917.0","30.0","44.0","1467.0","0.0","0.0","0.0","0.0","0.0","0.0","24.0","17.0","708.0","139.0","221.0","1590.0","0.42","0.29","690.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.18","5.45","5.63","3.94","0.31","9.0"
"26","2017","6","Madhya Pradesh","Morena","1.4","3.4","2429.0","97.0","413.61","4264.0","3.6","7.2","2000.0","-1.0","-1.0","-1.0","3.6","7.2","2000.0","121.5","361.1","2972.0","0.62","1.95","3145.0","-1.0","-1.0","-1.0","1.8","5.22","2900.0","13.4","28.94","2160.0","18.6","19.59","1053.0","8.54","8.8","1030.0","0.4","0.6","1500.0","16.4","7.77","474.0","145.49","219.11","1506.0","0.0","0.0","0.0","0.0","0.0","0.0","8.4","3.28","390.0","0.0","0.0","0.0","1.7","2.83","1665.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","4.71","4.84","3.95","0.32","3.0"
"27","2016","6","Madhya Pradesh","Bhind","7.0","15.33","2190.0","145.0","582.0","4014.0","6.0","12.0","2000.0","-1.0","-1.0","-1.0","6.0","12.0","2000.0","45.0","165.0","3667.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","3.85","12.0","3117.0","27.0","42.0","1556.0","5.0","7.0","1400.0","23.0","27.0","1174.0","0.0","0.0","0.0","25.0","13.0","520.0","146.0","226.0","1548.0","1.45","0.94","648.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13","2.12","2.25","1.54","0.65","6.0"
"27","2017","6","Madhya Pradesh","Bhind","3.0","5.76","1920.0","110.4","466.11","4222.0","11.3","28.7","2540.0","-1.0","-1.0","-1.0","11.3","28.7","2540.0","61.9","170.47","2754.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","4.37","17.28","3954.0","25.0","38.93","1557.0","2.73","2.06","755.0","36.8","55.38","1505.0","0.0","0.0","0.0","35.6","20.72","582.0","167.87","353.37","2105.0","0.0","0.0","0.0","0.0","0.0","0.0","3.82","2.06","539.0","0.0","0.0","0.0","0.5","1.0","2000.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","1.74","1.74","1.56","0.72","4.0"
"28","2016","6","Madhya Pradesh","Indore","0.0","0.0","0.0","130.0","560.0","4308.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","22.0","3143.0","-1.0","-1.0","-1.0","0.2","1.0","5000.0","75.0","110.0","1467.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","221.0","351.0","1588.0","-1.0","-1.0","-1.0","0.1","0.4","4000.0","0.0","0.0","0.0","0.29","30.09","30.38","45.4","10.65","12.0"
"28","2017","6","Madhya Pradesh","Indore","0.45","1.02","2267.0","110.4","465.12","4213.0","0.1","0.23","2300.0","-1.0","-1.0","-1.0","0.1","0.23","2300.0","0.0","0.0","0.0","12.2","27.75","2275.0","-1.0","-1.0","-1.0","0.2","0.13","650.0","94.41","177.77","1883.0","2.55","3.85","1510.0","6.24","5.76","923.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","216.9","198.46","915.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","198.0","0.23","31.71","31.94","44.17","14.05","9.0"
"29","2016","6","Madhya Pradesh","Ratlam","1.0","0.66","660.0","109.0","369.0","3385.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","52.0","137.0","2635.0","-1.0","-1.0","-1.0","0.6","2.0","3333.0","95.0","95.0","1000.0","0.0","0.0","0.0","25.0","22.0","880.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","15.0","1500.0","1.34","0.88","657.0","0.0","0.0","0.0","2.0","2.0","1000.0","0.0","0.0","0.0","186.0","271.0","1457.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","28.0","6.0","206.0","1.1","7.03","8.13","0.79","7.9","21.0"
"29","2017","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0","110.4","395.23","3580.0","0.16","0.28","1750.0","-1.0","-1.0","-1.0","0.16","0.28","1750.0","0.0","0.0","0.0","55.5","162.0","2919.0","-1.0","-1.0","-1.0","0.29","0.93","3207.0","91.4","130.34","1426.0","4.8","6.82","1421.0","22.4","19.93","890.0","0.46","0.53","1152.0","0.3","0.19","633.0","9.3","9.24","994.0","0.0","0.0","0.0","0.0","0.0","0.0","2.93","3.53","1205.0","0.0","0.0","0.0","205.0","373.72","1823.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","29.0","8.0","287.0","1.1","8.93","10.03","0.24","7.29","17.0"
"30","2016","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0","271.0","1029.0","3797.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","14.0","2000.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","104.0","138.0","1327.0","7.0","10.0","1429.0","8.0","4.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","459.0","673.0","1466.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.41","28.41","28.82","15.8","9.02","18.0"
"30","2017","6","Madhya Pradesh","Ujjain","0.2","0.38","1900.0","220.6","935.79","4242.0","0.9","1.95","2167.0","-1.0","-1.0","-1.0","0.9","1.95","2167.0","0.0","0.0","0.0","6.46","8.22","1272.0","-1.0","-1.0","-1.0","0.01","0.02","2000.0","195.2","289.68","1484.0","0.87","0.66","759.0","28.88","15.8","547.0","0.2","0.24","1200.0","0.19","0.1","526.0","1.8","1.49","828.0","0.0","0.0","0.0","0.0","0.0","0.0","0.34","0.26","765.0","0.0","0.0","0.0","446.9","467.9","1047.0","-1.0","-1.0","-1.0","0.02","0.01","300.0","0.0","0.0","0.0","0.42","32.13","32.54","12.36","14.44","16.0"
"31","2016","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","97.0","418.0","4309.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","113.0","2825.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","55.0","76.0","1382.0","0.0","0.0","0.0","58.0","60.0","1034.0","0.0","0.0","0.0","0.0","0.0","0.0","32.0","45.0","1406.0","0.06","0.05","833.0","0.0","0.0","0.0","6.0","6.0","1000.0","0.0","0.0","0.0","241.0","331.0","1373.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","5.8","4.42","10.23","0.18","3.78","21.0"
"31","2017","6","Madhya Pradesh","Mandsaur","0.52","1.12","2154.0","86.3","366.17","4243.0","0.16","0.31","1938.0","-1.0","-1.0","-1.0","0.16","0.31","1938.0","0.17","0.11","647.0","45.08","139.52","3095.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","65.1","87.75","1348.0","2.6","1.94","746.0","55.28","47.11","852.0","2.52","2.04","810.0","0.0","0.0","0.0","38.2","51.38","1345.0","0.0","0.0","0.0","0.0","0.0","0.0","7.5","5.44","725.0","0.0","0.0","0.0","249.5","281.44","1128.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","225.0","5.41","4.86","10.27","0.18","2.62","20.0"
"32","2016","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","176.0","650.0","3693.0","2.0","5.0","2500.0","-1.0","-1.0","-1.0","2.0","5.0","2500.0","0.0","0.0","0.0","15.0","41.0","2733.0","-1.0","-1.0","-1.0","0.9","3.0","3333.0","112.0","168.0","1500.0","5.0","7.0","1400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","1000.0","0.07","0.05","714.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","319.0","473.0","1483.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","11.0","1.0","98.0","0.3","27.69","27.98","8.1","12.28","19.0"
"32","2017","6","Madhya Pradesh","Dewas","0.1","0.07","730.0","170.96","700.94","4100.0","3.5","8.09","2311.0","-1.0","-1.0","-1.0","3.5","8.09","2311.0","0.0","0.0","0.0","13.3","40.03","3010.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","219.47","395.05","1800.0","9.0","10.89","1210.0","25.99","17.19","661.0","0.25","0.29","1160.0","0.0","0.0","0.0","0.34","0.44","1294.0","0.0","0.0","0.0","0.0","0.0","0.0","21.6","9.72","450.0","0.0","0.0","0.0","321.35","327.78","1020.0","-1.0","-1.0","-1.0","0.1","0.03","310.0","6.0","2.0","261.0","0.16","15.52","15.68","8.14","11.83","9.0"
"33","2016","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","225.0","751.0","3338.0","15.0","18.0","1200.0","-1.0","-1.0","-1.0","15.0","18.0","1200.0","2.0","1.0","500.0","70.0","247.0","3529.0","-1.0","-1.0","-1.0","5.0","16.0","3200.0","100.0","114.0","1140.0","8.0","8.0","1000.0","19.0","15.0","789.0","3.0","7.0","2333.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","289.0","462.0","1599.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","101.0","20.0","198.0","2.53","16.96","19.49","2.07","3.4","9.0"
"33","2017","6","Madhya Pradesh","Dhar","0.73","1.05","1442.0","198.87","692.66","3483.0","17.0","36.13","2125.0","-1.0","-1.0","-1.0","17.0","36.13","2125.0","2.9","2.91","1003.0","83.9","274.33","3270.0","-1.0","-1.0","-1.0","27.2","124.3","4570.0","149.72","231.47","1546.0","7.56","11.19","1480.0","39.69","31.37","790.0","4.4","11.21","2548.0","0.0","0.0","0.0","1.08","1.0","926.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","279.43","360.74","1291.0","-1.0","-1.0","-1.0","0.21","0.13","614.0","98.0","35.0","360.0","2.32","17.04","19.36","2.31","7.99","7.0"
"34","2016","6","Madhya Pradesh","Jhabua","12.0","14.66","1222.0","48.0","153.0","3188.0","1.0","2.0","2000.0","-1.0","-1.0","-1.0","1.0","2.0","2000.0","0.0","0.0","0.0","62.0","206.0","3323.0","-1.0","-1.0","-1.0","3.0","14.0","4667.0","26.0","40.0","1538.0","7.0","9.0","1286.0","8.0","7.0","875.0","7.0","15.0","2143.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","106.0","1606.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","26.0","8.0","318.0","0.05","3.62","3.68","0.1","0.69","8.0"
"34","2017","6","Madhya Pradesh","Jhabua","8.37","11.76","1405.0","59.0","174.99","2966.0","1.5","3.38","2253.0","-1.0","-1.0","-1.0","1.5","3.38","2253.0","0.04","0.03","750.0","66.92","199.71","2984.0","-1.0","-1.0","-1.0","3.0","6.9","2300.0","23.5","32.03","1363.0","4.6","4.7","1022.0","8.47","5.54","654.0","5.0","8.99","1798.0","0.4","0.32","800.0","0.05","0.06","1200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.03","750.0","0.0","0.0","0.0","63.6","90.95","1430.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","25.0","5.0","181.0","0.08","2.76","2.84","0.06","0.83","4.0"
"35","2016","6","Madhya Pradesh","Khargone","0.0","0.0","0.0","151.0","625.0","4139.0","10.0","26.0","2600.0","-1.0","-1.0","-1.0","10.0","26.0","2600.0","0.0","0.0","0.0","62.0","220.0","3548.0","-1.0","-1.0","-1.0","5.0","16.0","3200.0","36.0","100.0","2778.0","20.0","27.0","1350.0","18.0","12.0","667.0","8.0","12.0","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63.0","101.0","1603.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","215.0","68.0","317.0","2.02","5.96","7.98","0.29","1.78","4.0"
"35","2017","6","Madhya Pradesh","Khargone","0.4","0.14","350.0","137.6","523.43","3804.0","18.0","44.68","2482.0","-1.0","-1.0","-1.0","18.0","44.68","2482.0","0.41","0.49","1195.0","63.7","223.05","3502.0","-1.0","-1.0","-1.0","3.15","6.9","2190.0","112.08","190.54","1700.0","15.5","30.38","1960.0","13.13","6.24","475.0","4.95","7.43","1501.0","0.0","0.0","0.0","0.11","0.05","455.0","0.0","0.0","0.0","2.05","1.79","873.0","0.05","0.02","400.0","0.0","0.0","0.0","62.3","64.54","1036.0","-1.0","-1.0","-1.0","0.89","0.53","593.0","218.0","56.0","257.0","2.08","5.64","7.72","0.3","2.51","2.0"
"36","2016","6","Madhya Pradesh","Khandwa","8.0","7.33","916.0","134.0","530.0","3955.0","7.0","15.0","2143.0","-1.0","-1.0","-1.0","7.0","15.0","2143.0","0.0","0.0","0.0","35.0","97.0","2771.0","-1.0","-1.0","-1.0","9.0","27.0","3000.0","35.0","44.0","1257.0","17.0","23.0","1353.0","7.0","7.0","1000.0","5.0","6.0","1200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","164.0","221.0","1348.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","60.0","15.0","255.0","0.53","16.51","17.03","0.7","8.75","1.0"
